# time (s)	h_+ (strain)	h_x (strain)
-1.026245117	-1.436897926690642721e-20	-4.012498082319945846e-22
-1.026184082	-1.436588891446505064e-20	-6.221888717200077317e-22
-1.026123047	-1.435902569478286440e-20	-8.438072923647340595e-22
-1.026062012	-1.434912080446117546e-20	-1.064687043856711910e-21
-1.026000977	-1.433544488529720574e-20	-1.286136946145184594e-21
-1.025939941	-1.431872606507406928e-20	-1.506747653561878111e-21
-1.025878906	-1.429824128089125558e-20	-1.727819269167877577e-21
-1.025817871	-1.427471559295297354e-20	-1.947951177357715974e-21
-1.025756836	-1.424743223422646940e-20	-2.168434814018993856e-21
-1.025695801	-1.421711319711095476e-20	-2.387878343242679286e-21
-1.025634766	-1.418304800936843381e-20	-2.607564583437772967e-21
-1.025573730	-1.414595559395470520e-20	-2.826110528016013527e-21
-1.025512695	-1.410513177072726804e-20	-3.044790427705440904e-21
-1.025451660	-1.406129238996513642e-20	-3.262230154640232183e-21
-1.025390625	-1.401373955958905408e-20	-3.479695441630005554e-21
-1.025329590	-1.396318605230952394e-20	-3.695821088976052873e-21
-1.025268555	-1.390894025852881320e-20	-3.911864361031712675e-21
-1.025207520	-1.385171186715478972e-20	-4.126469035653674263e-21
-1.025146484	-1.379081554383373785e-20	-4.340883958181361715e-21
-1.025085449	-1.372695788581030365e-20	-4.553761933108596601e-21
-1.025024414	-1.365945982529201935e-20	-4.766343435891566053e-21
-1.024963379	-1.358902485862217993e-20	-4.977290346535951346e-21
-1.024902344	-1.351498017437052666e-20	-5.187834819677665684e-21
-1.024841309	-1.343802615700887038e-20	-5.396647859407431029e-21
-1.024780273	-1.335749623983845840e-20	-5.604953348080676822e-21
-1.024719238	-1.327408768316352371e-20	-5.811431462249573822e-21
-1.024658203	-1.318714015172816186e-20	-6.017297860268580483e-21
-1.024597168	-1.309734776789949556e-20	-6.221241939002579052e-21
-1.024536133	-1.300405641319108518e-20	-6.424471180798958869e-21
-1.024475098	-1.290795705663176287e-20	-6.625684250279251200e-21
-1.024414062	-1.280840178044542775e-20	-6.826080501210564005e-21
-1.024353027	-1.270607838349835943e-20	-7.024367913107215386e-21
-1.024291992	-1.260034513104209869e-20	-7.221737758032379843e-21
-1.024230957	-1.249188663365784129e-20	-7.416907376909737499e-21
-1.024169922	-1.238006732051943629e-20	-7.611060006632344657e-21
-1.024108887	-1.226556859421542391e-20	-7.802922395430001726e-21
-1.024047852	-1.214776102742998093e-20	-7.993669790933485191e-21
-1.023986816	-1.202732279357752425e-20	-8.182038394102366308e-21
-1.023925781	-1.190363058694751867e-20	-8.369195508480266098e-21
-1.023864746	-1.177735932930818518e-20	-8.553886832509198281e-21
-1.023803711	-1.164789181325798426e-20	-8.737271770226338561e-21
-1.023742676	-1.151589968504998538e-20	-8.918105561622082289e-21
-1.023681641	-1.138077181092843712e-20	-9.097539755133138497e-21
-1.023620605	-1.124317653633118694e-20	-9.274339175659838529e-21
-1.023559570	-1.110250877509537905e-20	-9.449647559086353457e-21
-1.023498535	-1.095943354536191412e-20	-9.622239357787242207e-21
-1.023437500	-1.081335178116118789e-20	-9.793250537547393595e-21
-1.023376465	-1.066492514534771514e-20	-9.961465219881120418e-21
-1.023315430	-1.051356056359357330e-20	-1.012801164196403710e-20
-1.023254395	-1.035991631422801116e-20	-1.029168363544666252e-20
-1.023193359	-1.020340528456899468e-20	-1.045360174947045564e-20
-1.023132324	-1.004468233801628997e-20	-1.061256956581305955e-20
-1.023071289	-9.883166292344543874e-21	-1.076969998536979469e-20
-1.023010254	-9.719508564266369857e-21	-1.092380637912258760e-20
-1.022949219	-9.553133869609859962e-21	-1.107599403847606781e-20
-1.022888184	-9.384690145479097995e-21	-1.122508616174928041e-20
-1.022827148	-9.213607972135191793e-21	-1.137218046864600308e-20
-1.022766113	-9.040531772959024318e-21	-1.151611002194775656e-20
-1.022705078	-8.864897957833944719e-21	-1.165796500640100814e-20
-1.022644043	-8.687347401206399607e-21	-1.179658838528999724e-20
-1.022583008	-8.507322306675832302e-21	-1.193306284419037199e-20
-1.022521973	-8.325459963280401964e-21	-1.206624128185712466e-20
-1.022460938	-8.141208331382587497e-21	-1.219719891923636544e-20
-1.022399902	-7.955201077168727854e-21	-1.232479862453357818e-20
-1.022338867	-7.766891879566824261e-21	-1.245010818753581282e-20
-1.022277832	-7.576910743421559136e-21	-1.257200047854289532e-20
-1.022216797	-7.384717027161081112e-21	-1.269153588855299728e-20
-1.022155762	-7.190937034686762959e-21	-1.280759732153625125e-20
-1.022094727	-6.995035763826916238e-21	-1.292123780079050423e-20
-1.022033691	-6.797635776999231633e-21	-1.303135029436034584e-20
-1.021972656	-6.598207670283707850e-21	-1.313898048768598021e-20
-1.021911621	-6.397370223209981796e-21	-1.324303144195393689e-20
-1.021850586	-6.194599588113177271e-21	-1.334454153346059307e-20
-1.021789551	-5.990510719172580359e-21	-1.344242394437658235e-20
-1.021728516	-5.784585282089081485e-21	-1.353770976913307993e-20
-1.021667480	-5.577434362488020905e-21	-1.362932233746159143e-20
-1.021606445	-5.368545095638591136e-21	-1.371828548798691527e-20
-1.021545410	-5.158524654517671453e-21	-1.380353272318332722e-20
-1.021484375	-4.946865599425650578e-21	-1.388608065053490457e-20
-1.021423340	-4.734171145881225532e-21	-1.396487296916685654e-20
-1.021362305	-4.519939233802384632e-21	-1.404091907882669274e-20
-1.021301270	-4.304769075581305691e-21	-1.411317289766465577e-20
-1.021240234	-4.088163944812178913e-21	-1.418263663962669352e-20
-1.021179199	-3.870719004407814337e-21	-1.424827446306657664e-20
-1.021118164	-3.651942814846125865e-21	-1.431108141661221410e-20
-1.021057129	-3.432426442622838381e-21	-1.437003191847099026e-20
-1.020996094	-3.211683687708923475e-21	-1.442611387108929062e-20
-1.020935059	-2.990301472553106218e-21	-1.447831197072138036e-20
-1.020874023	-2.767798788695553164e-21	-1.452760699126268002e-20
-1.020812988	-2.544758366364551151e-21	-1.457299392385309621e-20
-1.020751953	-2.320704340043539579e-21	-1.461544642999837519e-20
-1.020690918	-2.096215199079733058e-21	-1.465396981089946612e-20
-1.020629883	-1.870820171953609472e-21	-1.468953063044976437e-20
-1.020568848	-1.645093457822699583e-21	-1.472114451372652289e-20
-1.020507812	-1.418569329717373592e-21	-1.474977094009809406e-20
-1.020446777	-1.191817647005386319e-21	-1.477443587088333538e-20
-1.020385742	-9.643776772882824016e-22	-1.479609171255869070e-20
-1.020324707	-7.368148901646675726e-22	-1.481377477342006255e-20
-1.020263672	-5.086734975096443840e-22	-1.482843039719666573e-20
-1.020202637	-2.805145288050329498e-22	-1.483910524835726075e-20
-1.020141602	-5.188708959490203919e-23	-1.484673761650240897e-20
-1.020080566	1.766522814444686897e-22	-1.485038452991331518e-20
-1.020019531	4.055496359446188564e-22	-1.485097723108350892e-20
-1.019958496	6.342529769375830600e-22	-1.484758311822622750e-20
-1.019897461	8.632035643250575841e-22	-1.484112639223487640e-20
-1.019836426	1.091853994034251791e-21	-1.483068482579605621e-20
-1.019775391	1.320640785490997792e-21	-1.481717558202613367e-20
-1.019714355	1.549021178741012515e-21	-1.479968681109196388e-20
-1.019653320	1.777427004173848544e-21	-1.477912864066577483e-20
-1.019592285	2.005320197313124109e-21	-1.475459959976636557e-20
-1.019531250	2.233127950991793868e-21	-1.472700278140499272e-20
-1.019470215	2.460316947711126243e-21	-1.469544709325334840e-20
-1.019409180	2.687309794232749279e-21	-1.466082859274439742e-20
-1.019348145	2.913577971414421198e-21	-1.462226656448873158e-20
-1.019287109	3.139539551525456378e-21	-1.458065002795479669e-20
-1.019226074	3.364670865194704563e-21	-1.453510864125255992e-20
-1.019165039	3.589385501561744000e-21	-1.448652438190115690e-20
-1.019104004	3.813164692407775016e-21	-1.443403727661764078e-20
-1.019042969	4.036417595072640461e-21	-1.437852225529482747e-20
-1.018981934	4.258630393602281456e-21	-1.431912970676464259e-20
-1.018920898	4.480207864738417380e-21	-1.425672750615470470e-20
-1.018859863	4.700641195802410190e-21	-1.419047639628541666e-20
-1.018798828	4.920330833881266719e-21	-1.412123718875387723e-20
-1.018737793	5.138773020312500632e-21	-1.404818097068705190e-20
-1.018676758	5.356363923200405462e-21	-1.397216147985414397e-20
-1.018615723	5.572604888400453806e-21	-1.389236013646666087e-20
-1.018554688	5.787887855424142607e-21	-1.380962359256700973e-20
-1.018493652	6.001719324791039507e-21	-1.372314358864070627e-20
-1.018432617	6.214487057403959105e-21	-1.363375967756530257e-20
-1.018371582	6.425702758236794366e-21	-1.354067390581466509e-20
-1.018310547	6.635750059241727338e-21	-1.344471871206695950e-20
-1.018249512	6.844145919120381776e-21	-1.334510643290946798e-20
-1.018188477	7.051269890083428719e-21	-1.324266237636554751e-20
-1.018127441	7.256644233455971379e-21	-1.313660915166106696e-20
-1.018066406	7.460644470270897156e-21	-1.302776491814592314e-20
-1.018005371	7.662798212883805575e-21	-1.291536253888302957e-20
-1.017944336	7.863476999331510534e-21	-1.280021300491463817e-20
-1.017883301	8.062213840677913487e-21	-1.268155941275276009e-20
-1.017822266	8.259376339551918940e-21	-1.256020556416275997e-20
-1.017761230	8.454502952871357810e-21	-1.243540476716970546e-20
-1.017700195	8.647957394709515558e-21	-1.230795361184297344e-20
-1.017639160	8.839283614438434985e-21	-1.217711559439929843e-20
-1.017578125	9.028841483752986263e-21	-1.204368006916409577e-20
-1.017517090	9.216180490173520342e-21	-1.190692069585707225e-20
-1.017456055	9.401656708602694166e-21	-1.176761956775586615e-20
-1.017395020	9.584825209751478755e-21	-1.162506048181063889e-20
-1.017333984	9.766038316403057333e-21	-1.148001824354300893e-20
-1.017272949	9.944856726792092655e-21	-1.133178675952513978e-20
-1.017211914	1.012162905538264765e-20	-1.118113351931957679e-20
-1.017150879	1.029592167135739543e-20	-1.102736251029553747e-20
-1.017089844	1.046807952398972926e-20	-1.087123387648253374e-20
-1.017028809	1.063767469585317625e-20	-1.071206165573378913e-20
-1.016967773	1.080504851321139525e-20	-1.055059861579728140e-20
-1.016906738	1.096977881370970560e-20	-1.038616881331604458e-20
-1.016845703	1.113220334169307719e-20	-1.021951760759239683e-20
-1.016784668	1.129190573055418981e-20	-1.004997904125205543e-20
-1.016723633	1.144922018297083289e-20	-9.878291031702994317e-21
-1.016662598	1.160373616773621090e-20	-9.703797573419581234e-21
-1.016601562	1.175578438510056376e-20	-9.527229107212360998e-21
-1.016540527	1.190496017780983299e-20	-9.347939543987553372e-21
-1.016479492	1.205159078181283046e-20	-9.166651812145047014e-21
-1.016418457	1.219527745140080739e-20	-8.982729702430211662e-21
-1.016357422	1.233634399522820145e-20	-8.796888593736353341e-21
-1.016296387	1.247439761554477289e-20	-8.608502118951012648e-21
-1.016235352	1.260975872967123313e-20	-8.418278069239352667e-21
-1.016174316	1.274204052306609608e-20	-8.225599880703647149e-21
-1.016113281	1.287156005640700052e-20	-8.031167717480296509e-21
-1.016052246	1.299793653246754655e-20	-7.834374778955529658e-21
-1.015991211	1.312148368885269165e-20	-7.635913561824868307e-21
-1.015930176	1.324182677852294856e-20	-7.435186987690956445e-21
-1.015869141	1.335927624827499365e-20	-7.232879844349975343e-21
-1.015808105	1.347346343285530989e-20	-7.028404733577509074e-21
-1.015747070	1.358469551925341511e-20	-6.822438691842495823e-21
-1.015686035	1.369260995436936844e-20	-6.614403958108782793e-21
-1.015625000	1.379751069517222352e-20	-6.404969774051270684e-21
-1.015563965	1.389904132968092494e-20	-6.193567971777634874e-21
-1.015502930	1.399750261317149735e-20	-5.980859953864387342e-21
-1.015441895	1.409254430248244831e-20	-5.766287100743909420e-21
-1.015380859	1.418446397828947702e-20	-5.550502930633044745e-21
-1.015319824	1.427291759250814186e-20	-5.332958326491876482e-21
-1.015258789	1.435819957682205546e-20	-5.114298876144930752e-21
-1.015197754	1.443997210315201396e-20	-4.893984918533141153e-21
-1.015136719	1.451852647842517499e-20	-4.672654064195931757e-21
-1.015075684	1.459353111803272981e-20	-4.449776060716702058e-21
-1.015014648	1.466527422695261657e-20	-4.225980493708985442e-21
-1.014953613	1.473343048604329203e-20	-4.000746471295226212e-21
-1.014892578	1.479828501962937908e-20	-3.774695505851338605e-21
-1.014831543	1.485951879462446609e-20	-3.547316017306968735e-21
-1.014770508	1.491741387457413961e-20	-3.319221395736795658e-21
-1.014709473	1.497165753144071899e-20	-3.089909323453953531e-21
-1.014648438	1.502252878635056637e-20	-2.859985018651801990e-21
-1.014587402	1.506972123388780764e-20	-2.628955375954423978e-21
-1.014526367	1.511351086948055847e-20	-2.397417391463733831e-21
-1.014465332	1.515359762638824402e-20	-2.164887121646150505e-21
-1.014404297	1.519025448967492152e-20	-1.931953289686646419e-21
-1.014343262	1.522318774565029403e-20	-1.698141062801938749e-21
-1.014282227	1.525266738272100210e-20	-1.464030840074284589e-21
-1.014221191	1.527840605313582835e-20	-1.229156847958056496e-21
-1.014160156	1.530067076081313850e-20	-9.940911097765813372e-22
-1.014099121	1.531918053523658749e-20	-7.583768592448054523e-22
-1.014038086	1.533419940635087172e-20	-5.225776918969724790e-22
-1.013977051	1.534545279060123807e-20	-2.862457964271547943e-22
-1.013916016	1.535320175290756816e-20	-4.993628817640138160e-23
-1.013854980	1.535717810475522158e-20	1.867897417903373054e-22
-1.013793945	1.535763995337277608e-20	4.233857109720457212e-22
-1.013732910	1.535432551180387845e-20	6.602816788030878252e-22
-1.013671875	1.534748993530015710e-20	8.969396485841376165e-22
-1.013610840	1.533687784324933748e-20	1.133780883333331682e-21
-1.013549805	1.532274144302256967e-20	1.370276025160129582e-21
-1.013488770	1.530483176367502448e-20	1.606837593953775528e-21
-1.013427734	1.528339806708186752e-20	1.842944923942938229e-21
-1.013366699	1.525819779353019597e-20	2.079001845190579553e-21
-1.013305664	1.522947726022456032e-20	2.314496437386179945e-21
-1.013244629	1.519700031861628767e-20	2.549823894156026072e-21
-1.013183594	1.516101034046446662e-20	2.784481094036278247e-21
-1.013122559	1.512127758662646373e-20	3.018854647703200886e-21
-1.013061523	1.507804248091521509e-20	3.252450285811910051e-21
-1.013000488	1.503108169032860115e-20	3.485646089493091858e-21
-1.012939453	1.498063268658534657e-20	3.717956694877781878e-21
-1.012878418	1.492647853777031386e-20	3.949751706824105214e-21
-1.012817383	1.486885375779751665e-20	4.180554720049278110e-21
-1.012756348	1.480754780924405725e-20	4.410726916390471021e-21
-1.012695312	1.474279224073413858e-20	4.639800902134639908e-21
-1.012634277	1.467438290113931879e-20	4.868129489054289661e-21
-1.012573242	1.460254836471255332e-20	5.095254347850076680e-21
-1.012512207	1.452709085672287830e-20	5.321519972929428488e-21
-1.012451172	1.444823596636283172e-20	5.546477151944680525e-21
-1.012390137	1.436579228382272946e-20	5.770462114337843669e-21
-1.012329102	1.427998240094433096e-20	5.993034817032606844e-21
-1.012268066	1.419062125959336880e-20	6.214523276538115673e-21
-1.012207031	1.409792844046997685e-20	6.434496670845960801e-21
-1.012145996	1.400172522235867566e-20	6.653274855353424120e-21
-1.012084961	1.390222815923909310e-20	6.870436280508056490e-21
-1.012023926	1.379926485051874790e-20	7.086292691834315742e-21
-1.011962891	1.369304880637907769e-20	7.300431863231444468e-21
-1.011901855	1.358341392890475407e-20	7.513157481168545083e-21
-1.011840820	1.347057066575856407e-20	7.724066693401570623e-21
-1.011779785	1.335435920229110093e-20	7.933455177570641750e-21
-1.011718750	1.323498690336738860e-20	8.140929505239046076e-21
-1.011657715	1.311230021658498355e-20	8.346777394792605113e-21
-1.011596680	1.298650340228830897e-20	8.550614890997734854e-21
-1.011535645	1.285744914757944146e-20	8.752721801995990708e-21
-1.011474609	1.272533858504857608e-20	8.952723694205445219e-21
-1.011413574	1.259003061736122939e-20	9.150892513963381590e-21
-1.011352539	1.245172322443313932e-20	9.346863397350521915e-21
-1.011291504	1.231028149888740844e-20	9.540900476413486743e-21
-1.011230469	1.216590024172248328e-20	9.732648504100723295e-21
-1.011169434	1.201845070837973682e-20	9.922363844989842485e-21
-1.011108398	1.186812449325843209e-20	1.010970091514659626e-20
-1.011047363	1.171479898624154717e-20	1.029490835782350719e-20
-1.010986328	1.155866254575477422e-20	1.047765029780947547e-20
-1.010925293	1.139959866620150598e-20	1.065816770198596592e-20
-1.010864258	1.123779243956609140e-20	1.083613444857835248e-20
-1.010803223	1.107313343335331258e-20	1.101178387237433112e-20
-1.010742188	1.090580344115293311e-20	1.118479964867011488e-20
-1.010681152	1.073569807089860470e-20	1.135540752350941600e-20
-1.010620117	1.056299578437783876e-20	1.152330101194102681e-20
-1.010559082	1.038759819602196785e-20	1.168869831352319145e-20
-1.010498047	1.020968040112318263e-20	1.185130282486129575e-20
-1.010437012	1.002914998524407469e-20	1.201132524023757126e-20
-1.010375977	9.846178641204424902e-21	1.216847887848918182e-20
-1.010314941	9.660679889087791152e-21	1.232296696870662856e-20
-1.010253906	9.472821982124223666e-21	1.247451279159125211e-20
-1.010192871	9.282524336937125152e-21	1.262331215016574634e-20
-1.010131836	9.089951728698161074e-21	1.276909832529142304e-20
-1.010070801	8.895029431606052060e-21	1.291205973185849984e-20
-1.010009766	8.697918703047428330e-21	1.305193968819812388e-20
