# time (s)	h_+ (strain)	h_x (strain)
-0.749328613	2.315604950567552347e-20	-6.564354186457089029e-20
-0.749267578	2.423429398846894282e-20	-6.525441846133699221e-20
-0.749206543	2.531141614981462055e-20	-6.485718919871071985e-20
-0.749145508	2.637666382225640823e-20	-6.443250526738969554e-20
-0.749084473	2.744020423733866073e-20	-6.399993449601508547e-20
-0.749023438	2.849128319420841838e-20	-6.354012750347913742e-20
-0.748962402	2.954007712806694278e-20	-6.307267209608072882e-20
-0.748901367	3.057583012559640350e-20	-6.257821820223037601e-20
-0.748840332	3.160872814653944116e-20	-6.207637348529552533e-20
-0.748779297	3.262801388222322688e-20	-6.154778705386416497e-20
-0.748718262	3.364388313373224591e-20	-6.101208629712822519e-20
-0.748657227	3.464557750987532601e-20	-6.044991936402450114e-20
-0.748596191	3.564330296553905919e-20	-5.988093322785739931e-20
-0.748535156	3.662630033522045065e-20	-5.928577492760292204e-20
-0.748474121	3.760478603523727210e-20	-5.868411086871455630e-20
-0.748413086	3.856800042912301458e-20	-5.805658681968760632e-20
-0.748352051	3.952617069715260189e-20	-5.742288845593666223e-20
-0.748291016	4.046853702993566798e-20	-5.676366010488523166e-20
-0.748229980	4.140533766878867251e-20	-5.609860653973966993e-20
-0.748168945	4.232581292383944833e-20	-5.540837046637067445e-20
-0.748107910	4.324021238878494652e-20	-5.471267557376323878e-20
-0.748046875	4.413777677972693496e-20	-5.399216275600226614e-20
-0.747985840	4.502876732795119154e-20	-5.326657442627125246e-20
-0.747924805	4.590242543578963492e-20	-5.251654946714416042e-20
-0.747863770	4.676902425093582422e-20	-5.176184881492279980e-20
-0.747802734	4.761780613552825761e-20	-5.098310913161824311e-20
-0.747741699	4.845905642578969413e-20	-5.020010966646894997e-20
-0.747680664	4.928201871043007732e-20	-4.939348464268390156e-20
-0.747619629	5.009699077916625789e-20	-4.858303140325291110e-20
-0.747558594	5.089321770689080439e-20	-4.774938150557675588e-20
-0.747497559	5.168100999449627972e-20	-4.691235015840556362e-20
-0.747436523	5.244961445516740948e-20	-4.605256601768746373e-20
-0.747375488	5.320935455102576968e-20	-4.518986192137020112e-20
-0.747314453	5.394947907774524230e-20	-4.430486337997731494e-20
-0.747253418	5.468032470097216784e-20	-4.341742061600111981e-20
-0.747192383	5.539114243513155400e-20	-4.250815574219960198e-20
-0.747131348	5.609228238323065804e-20	-4.159693611294223199e-20
-0.747070312	5.677299800645000161e-20	-4.066438018325763183e-20
-0.747009277	5.744365307069824459e-20	-3.973037217890431825e-20
-0.746948242	5.809350370325242422e-20	-3.877552662955455860e-20
-0.746887207	5.873292754970889468e-20	-3.781974436446144993e-20
-0.746826172	5.935118361394391931e-20	-3.684363571307259257e-20
-0.746765137	5.995866362915787761e-20	-3.586711783309378907e-20
-0.746704102	6.054462967721803297e-20	-3.487079657178154924e-20
-0.746643066	6.111948777759131675e-20	-3.387460513347710883e-20
-0.746582031	6.167250328230895352e-20	-3.285914459457231025e-20
-0.746520996	6.221409668628143511e-20	-3.184436391762068275e-20
-0.746459961	6.273353679434549316e-20	-3.081085911317249049e-20
-0.746398926	6.324125875646625106e-20	-2.977859460728614313e-20
-0.746337891	6.372653500312353499e-20	-2.872816104358572014e-20
-0.746276855	6.419981550911062911e-20	-2.767953801104445988e-20
-0.746215820	6.465037649343436624e-20	-2.661331047949441222e-20
-0.746154785	6.508868291541182266e-20	-2.554947289468054664e-20
-0.746093750	6.550401493537151310e-20	-2.446860424040453056e-20
-0.746032715	6.590685264670126153e-20	-2.339071350771990451e-20
-0.745971680	6.628648029343014963e-20	-2.229637337696701959e-20
-0.745910645	6.665339324205217154e-20	-2.120560706826600234e-20
-0.745849609	6.699687995234238013e-20	-2.009898063640326434e-20
-0.745788574	6.732745119241438101e-20	-1.899653120962446561e-20
-0.745727539	6.763439975912650416e-20	-1.787881789065317425e-20
-0.745666504	6.792825193997596239e-20	-1.676589139067783907e-20
-0.745605469	6.819830497936034511e-20	-1.563830352988641601e-20
-0.745544434	6.845510079120847346e-20	-1.451611827346748317e-20
-0.745483398	6.868794116704105130e-20	-1.337987982472597257e-20
-0.745422363	6.890738374308700348e-20	-1.224966507043433241e-20
-0.745361328	6.910273494662162489e-20	-1.110601025948535056e-20
-0.745300293	6.928456822099032202e-20	-9.969004864565776652e-21
-0.745239258	6.944219470661148024e-20	-8.819176839707511662e-21
-0.745178223	6.958620372764381641e-20	-7.676627905090523546e-21
-0.745117188	6.970591120372498313e-20	-6.521877376752737536e-21
-0.745056152	6.981192240214138583e-20	-5.375038881651291631e-21
-0.744995117	6.989355807659142543e-20	-4.216622752536490079e-21
-0.744934082	6.996143948844272999e-20	-3.066754180314719045e-21
-0.744873047	7.000489226880578367e-20	-1.905934167317821590e-21
-0.744812012	7.003455371263129554e-20	-7.542991239958355637e-22
-0.744750977	7.003975436038162367e-20	4.076596263197289104e-22
-0.744689941	7.003114756857427207e-20	1.559794799375701009e-21
-0.744628906	6.999806880736064299e-20	2.721625100448710651e-21
-0.744567871	6.995118751133372164e-20	3.872992718041725821e-21
-0.744506836	6.987984408913973948e-20	5.033426736408006859e-21
-0.744445801	6.979472405832524257e-20	6.182759163871449453e-21
-0.744384766	6.968517276323380610e-20	7.340529814300728472e-21
-0.744323730	6.956189179766984894e-20	8.486560862974108270e-21
-0.744262695	6.941423142733877490e-20	9.640403203942603168e-21
-0.744201660	6.925290930400419399e-20	1.078186952635232112e-20
-0.744140625	6.906728058876834833e-20	1.193052215453525096e-20
-0.744079590	6.886807896144960721e-20	1.306616463775995177e-20
-0.744018555	6.864466444093991061e-20	1.420837107982533878e-20
-0.743957520	6.840778669376310450e-20	1.533693623519845541e-20
-0.743896484	6.814681054761431707e-20	1.647144633528899180e-20
-0.743835449	6.787250160257215178e-20	1.759168768356157072e-20
-0.743774414	6.757422943454731159e-20	1.871725898524718201e-20
-0.743713379	6.726277551281900277e-20	1.982793843477639394e-20
-0.743652344	6.692751408943541838e-20	2.094333755558553815e-20
-0.743591309	6.657924242704247875e-20	2.204322677280984698e-20
-0.743530273	6.620733937033425212e-20	2.314723077011940540e-20
-0.743469238	6.582261788807899914e-20	2.423511254041692335e-20
-0.743408203	6.541446132295257217e-20	2.532651026682850152e-20
-0.743347168	6.499369825132993426e-20	2.640117984424886182e-20
-0.743286133	6.454971640792858790e-20	2.747877329128825840e-20
-0.743225098	6.409335986711631701e-20	2.853903973573325072e-20
-0.743164062	6.361402063854562246e-20	2.960164536424308359e-20
-0.743103027	6.312255817387322944e-20	3.064633286461402800e-20
-0.743041992	6.260836862967202379e-20	3.169278292019702431e-20
-0.742980957	6.208232670329917054e-20	3.272073210193907931e-20
-0.742919922	6.153383255925691070e-20	3.374987591431456323e-20
-0.742858887	6.097377599820370574e-20	3.475994512999792133e-20
-0.742797852	6.039156104298499156e-20	3.577065039442198682e-20
-0.742736816	5.979809244447513165e-20	3.676171699587184877e-20
-0.742675781	5.918277792364460862e-20	3.775287103555754728e-20
-0.742614746	5.855653701804701806e-20	3.872383262608093438e-20
-0.742553711	5.790878097615678237e-20	3.969434363394061951e-20
-0.742492676	5.725044394836517855e-20	4.064411929924024330e-20
-0.742431641	5.657094052983688689e-20	4.159291755764683756e-20
-0.742370605	5.588121929976491051e-20	4.252044907412466632e-20
-0.742309570	5.517069800919042742e-20	4.344648815130873754e-20
-0.742248535	5.445033947217466501e-20	4.435074117030937140e-20
-0.742187500	5.370956439482571564e-20	4.525299909214659801e-20
-0.742126465	5.295934962254805494e-20	4.613296429868168708e-20
-0.742065430	5.218911860621729714e-20	4.701044469428033959e-20
-0.742004395	5.140986200930899239e-20	4.786513893940026796e-20
-0.741943359	5.061100580774469334e-20	4.871687215952427316e-20
-0.741882324	4.980355426064674761e-20	4.954533956441137139e-20
-0.741821289	4.897693564007375109e-20	5.037038377119695726e-20
-0.741760254	4.814216756930632695e-20	5.117169680216678474e-20
-0.741699219	4.728868037873040145e-20	5.196913902905163375e-20
-0.741638184	4.642750481545940246e-20	5.274239954216241242e-20
-0.741577148	4.554807302168546526e-20	5.351135672280625321e-20
-0.741516113	4.466142861956040564e-20	5.425569697672756151e-20
-0.741455078	4.375700530817605597e-20	5.499531694167551053e-20
-0.741394043	4.284585932758317276e-20	5.570990057790204664e-20
-0.741333008	4.191742567074480194e-20	5.641936301794095935e-20
-0.741271973	4.098277293048821998e-20	5.710338600703377898e-20
-0.741210938	4.003133712274568222e-20	5.778190340206799124e-20
-0.741149902	3.907419892034597198e-20	5.843459495486019680e-20
-0.741088867	3.810079508374494713e-20	5.908141346727693978e-20
-0.741027832	3.712221808552746121e-20	5.970203691018181692e-20
-0.740966797	3.612790514493932382e-20	6.031643724173270592e-20
-0.740905762	3.512896024702794911e-20	6.090429085491125199e-20
-0.740844727	3.411482077712931082e-20	6.148558906605173117e-20
-0.740783691	3.309660193857185185e-20	6.204000688363572860e-20
-0.740722656	3.206374098358285988e-20	6.258755517422269345e-20
-0.740661621	3.102736403320366833e-20	6.310790774551918876e-20
-0.740600586	2.997690790084315759e-20	6.362109519644647608e-20
-0.740539551	2.892350931854845747e-20	6.410679030744416027e-20
-0.740478516	2.785660434929369741e-20	6.458504358178384449e-20
-0.740417480	2.678734002364239374e-20	6.503552693587472524e-20
-0.740356445	2.570515133691544820e-20	6.547831093906168476e-20
-0.740295410	2.462119530008477214e-20	6.589306679651727163e-20
-0.740234375	2.352490551833566540e-20	6.629988529466698725e-20
-0.740173340	2.242744865996752616e-20	6.667843706967255408e-20
-0.740112305	2.131825661250265347e-20	6.704883326543329575e-20
-0.740051270	2.020850537364274469e-20	6.739074408038883900e-20
-0.739990234	1.908762478128081280e-20	6.772430114536934429e-20
-0.739929199	1.796679983019066765e-20	6.802917434156547180e-20
-0.739868164	1.683545797230405594e-20	6.832551590510121482e-20
-0.739807129	1.570479286317145224e-20	6.859299550915292079e-20
-0.739746094	1.456422922868630472e-20	6.885178610236751462e-20
-0.739685059	1.342496904520921010e-20	6.908155724800978570e-20
-0.739624023	1.227643396889269708e-20	6.930250270319236663e-20
-0.739562988	1.112983395362330799e-20	6.949429200784239812e-20
-0.739501953	9.974587239130333055e-21	6.967713981203951620e-20
-0.739440918	8.821911410644297861e-21	6.983071570751683636e-20
-0.739379883	7.661220942090031798e-21	6.997525531032444392e-20
-0.739318848	6.503740701273179768e-21	7.009042832763450357e-20
-0.739257812	5.338881044516974324e-21	7.019649140278536766e-20
-0.739196777	4.177873771329672124e-21	7.027311441028835468e-20
-0.739135742	3.010124766743419206e-21	7.034057507037609309e-20
-0.739074707	1.846872409405857443e-21	7.037854346511503628e-20
-0.739013672	6.775177577605347589e-22	7.040731842956423002e-20
-0.738952637	-4.866945844252995856e-22	7.040657028171827921e-20
-0.738891602	-1.656368741713472852e-21	7.039661899748375398e-20
-0.738830566	-2.820254240103306868e-21	7.035713514735901109e-20
-0.738769531	-3.988960744387046554e-21	7.030845986237757944e-20
-0.738708496	-5.151232265910682260e-21	7.023026397020484590e-20
-0.738647461	-6.317684367241680206e-21	7.014290975927960106e-20
-0.738586426	-7.477055900726701247e-21	7.002606830728105713e-20
-0.738525391	-8.639968684310645623e-21	6.990012305049508072e-20
-0.738464355	-9.795156766766467310e-21	6.974474529750791952e-20
-0.738403320	-1.095324857859296691e-20	6.958033961105496503e-20
-0.738342285	-1.210297371983828690e-20	6.938657749957586618e-20
-0.738281250	-1.325496758981276462e-20	6.918388461900532182e-20
-0.738220215	-1.439795569378053615e-20	6.895193263480164184e-20
-0.738159180	-1.554258075490989163e-20	6.871116825083968337e-20
-0.738098145	-1.667756453605234734e-20	6.844126323503580898e-20
-0.738037109	-1.781355743785206993e-20	6.816268528224767820e-20
-0.737976074	-1.893927783136182609e-20	6.785510619631377391e-20
-0.737915039	-2.006538414616341983e-20	6.753901459435457301e-20
-0.737854004	-2.118059170992676645e-20	6.719408223796797952e-20
-0.737792969	-2.229556733028480288e-20	6.684081858613252916e-20
-0.737731934	-2.339902363735130852e-20	6.645889526836775222e-20
-0.737670898	-2.450163616309366766e-20	6.606884249349983095e-20
-0.737609863	-2.559211518291824314e-20	6.565033165766239570e-20
-0.737548828	-2.668114529637061515e-20	6.522391361599550641e-20
-0.737487793	-2.775743476359834933e-20	6.476925941834393294e-20
-0.737426758	-2.883167759132414497e-20	6.430694045128054176e-20
-0.737365723	-2.989258036020107686e-20	6.381662729412690430e-20
-0.737304688	-3.095084681974581874e-20	6.331891173867703947e-20
-0.737243652	-3.199518220275009603e-20	6.279346375834583410e-20
-0.737182617	-3.303630033289476384e-20	6.226089541272860336e-20
-0.737121582	-3.406290542211676249e-20	6.170087592282034288e-20
-0.737060547	-3.508572169491500676e-20	6.113403746777698255e-20
-0.736999512	-3.609345266472514529e-20	6.054004835876055943e-20
-0.736938477	-3.709683327851603571e-20	5.993956073519217097e-20
-0.736877441	-3.808456666819260838e-20	5.931224183014295296e-20
-0.736816406	-3.906739881933830212e-20	5.867876357338944179e-20
-0.736755371	-4.003403279369493885e-20	5.801879194115084619e-20
-0.736694336	-4.099522592590564605e-20	5.735301847319859483e-20
-0.736633301	-4.193968151300869214e-20	5.666110769969192922e-20
-0.736572266	-4.287816854302804306e-20	5.596377057974450212e-20
-0.736511230	-4.379939084755433164e-20	5.524066999799973464e-20
-0.736450195	-4.471412936577317431e-20	5.451253613200584834e-20
-0.736389160	-4.561108875628361142e-20	5.375903001151558204e-20
-0.736328125	-4.650106220044229069e-20	5.300090082183562171e-20
-0.736267090	-4.737275546938642102e-20	5.221780751873327046e-20
-0.736206055	-4.823697427066170784e-20	5.143051807495457543e-20
-0.736145020	-4.908242576622218142e-20	5.061868914346218492e-20
-0.736083984	-4.991992846620793581e-20	4.980310725464014817e-20
-0.736022949	-5.073819119397019047e-20	4.896342652060873976e-20
-0.735961914	-5.154804553086086999e-20	4.812045179051206906e-20
-0.735900879	-5.233820222435667428e-20	4.725383438865372628e-20
-0.735839844	-5.311950618773914736e-20	4.638439723512535737e-20
-0.735778809	-5.388067034714382058e-20	4.549178861043726139e-20
-0.735717773	-5.463255319989090195e-20	4.459684924908757218e-20
-0.735656738	-5.536387009663631074e-20	4.367922412350128969e-20
-0.735595703	-5.608549336227150258e-20	4.275977151791229962e-20
-0.735534668	-5.678614100935057763e-20	4.181813282417846441e-20
-0.735473633	-5.747669942503869270e-20	4.087518360312052530e-20
-0.735412598	-5.814588951161839499e-20	3.991056138546496899e-20
-0.735351562	-5.880461194382708941e-20	3.894515872817747473e-20
-0.735290527	-5.944159073259727420e-20	3.795860901289807493e-20
-0.735229492	-6.006774105633288937e-20	3.697182150446327791e-20
-0.735168457	-6.067179024362556011e-20	3.596442513985174368e-20
-0.735107422	-6.126466818254336081e-20	3.495734559662976145e-20
-0.735046387	-6.183510571877104952e-20	3.393020706500088565e-20
-0.734985352	-6.239404764657211544e-20	3.290395133300369461e-20
-0.734924316	-6.293022851770817899e-20	3.185819753480690352e-20
-0.734863281	-6.345460821854995523e-20	3.081390326064517038e-20
-0.734802246	-6.395592518614973886e-20	2.975068227340434344e-20
-0.734741211	-6.444515457469854390e-20	2.868950765054778888e-20
-0.734680176	-6.491103887469296888e-20	2.760998746236640509e-20
-0.734619141	-6.536456867324670552e-20	2.653310995335278117e-20
-0.734558105	-6.579449067231650348e-20	2.543847717417936829e-20
-0.734497070	-6.621181104601530645e-20	2.434709221019040670e-20
-0.734436035	-6.660528085444834905e-20	2.323855076053802542e-20
-0.734375000	-6.698592200231673766e-20	2.213387042039395941e-20
-0.734313965	-6.734249004345154696e-20	2.101264020010607524e-20
-0.734252930	-6.768602274524816518e-20	1.989589186923511844e-20
-0.734191895	-6.800528028003106274e-20	1.876320740758677497e-20
-0.734130859	-6.831131639848640674e-20	1.763563241896451345e-20
-0.734069824	-6.859289600463703381e-20	1.649274150711438891e-20
-0.734008789	-6.886108894195819150e-20	1.535559376592366663e-20
-0.733947754	-6.910466494763215365e-20	1.420375607362129204e-20
-0.733886719	-6.933471005590034803e-20	1.305830066669077680e-20
-0.733825684	-6.953999892704400575e-20	1.189878634478468815e-20
-0.733764648	-6.973163387211358103e-20	1.074629813635513900e-20
-0.733703613	-6.989839455281428121e-20	9.580386406548788224e-21
-0.733642578	-7.005139963121387051e-20	8.422148622248516412e-21
-0.733581543	-7.017943383690567579e-20	7.251126355688968037e-21
-0.733520508	-7.029363224540633023e-20	6.088429156128809425e-21
-0.733459473	-7.038278470851545005e-20	4.913589442223668825e-21
-0.733398438	-7.045804276566848252e-20	3.747728487784810327e-21
-0.733337402	-7.050820143337998951e-20	2.570369195336149551e-21
-0.733276367	-7.054442875328952888e-20	1.402644203686089647e-21
-0.733215332	-7.055552493703251605e-20	2.240665354442870576e-22
-0.733154297	-7.055267455478398186e-20	-9.442201664300901997e-22
-0.733093262	-7.052468303137877927e-20	-2.122713124075151438e-21
-0.733032227	-7.048275147978495111e-20	-3.290258051753545282e-21
-0.732971191	-7.041569054420402483e-20	-4.467362781942573398e-21
-0.732910156	-7.033471788226301652e-20	-5.632862748042597176e-21
